app_id,category,reviews,size,installs,price,suitable_for,last_update,latest_ver,popularity
61171,PRODUCTIVITY,49794,6.5M,"1,000,000+",0,Everyone,"June 17, 2017",1.7.3,High
888657,PRODUCTIVITY,176873,4.5M,"1,000,000+",0,Everyone,"October 30, 2017",17.7.20,High
175236,GAME,8193,41M,"500,000+",0,Everyone,"September 16, 2016",1.0.7,High
27313,HEALTH_AND_FITNESS,2,8.3M,50+,0,Everyone,"July 9, 2018",4.2.2,High
11105,MEDICAL,513,12M,"5,000+",0,Everyone,"July 11, 2018",4.5.2,High
257386,FINANCE,42497,61M,"1,000,000+",0,Teen,"July 2, 2018",10.1.28.560,Low
819576,VIDEO_PLAYERS,439,35M,"50,000+",0,Everyone,"March 4, 2016",0.7.9,Low
189613,LIFESTYLE,5,3.2M,100+,0,Everyone,"August 31, 2017",1.0.1,High
560911,FAMILY,17,2.4M,"1,000+",0,Everyone,"September 26, 2017",1,High
545481,FAMILY,3,2.1M,"1,000+",0,Everyone,"July 31, 2017",1.3,High
936101,MEDICAL,4027,8.4M,"100,000+",0,Everyone,"October 10, 2017",2.4.1,High
961489,PHOTOGRAPHY,109500,37M,"1,000,000+",0,Everyone,"August 2, 2018",2.18.2,High
610011,PHOTOGRAPHY,31985,9.1M,"1,000,000+",0,Everyone,"August 6, 2018",1.7.14,High
695217,PERSONALIZATION,37,15M,"5,000+",0,Teen,"February 26, 2017",1.0,High
35829,GAME,401425,70M,"10,000,000+",0,Everyone,"April 12, 2017",1.6.1,High
492773,FAMILY,39,20M,"1,000+",0,Everyone,"January 25, 2016",1.1,High
99940,NEWS_AND_MAGAZINES,2543,6.3M,"500,000+",0,Everyone,"July 19, 2018",8.0.6,High
478488,MEDICAL,163,375k,"10,000+",$1.99,Everyone,"August 3, 2015",3.4.3,High
247659,NEWS_AND_MAGAZINES,33,33M,"1,000+",0,Everyone,"June 6, 2018",1.4.0,Low
217858,LIFESTYLE,43,30M,"10,000+",0,Everyone,"July 11, 2018",2.0.0,Low
679875,BUSINESS,37,10M,"5,000+",0,Everyone,"June 29, 2018",1.5,High
402963,BEAUTY,900,30M,"5,000+",0,Everyone,"March 25, 2018",1.1,High
353302,FAMILY,1,3.7M,10+,$1.49,Everyone,"May 18, 2018",2.0.2,High
723195,TOOLS,32,2.7M,"1,000+",0,Everyone,"June 15, 2018",1.11,High
588122,NEWS_AND_MAGAZINES,183,7.1M,"10,000+",0,Everyone,"July 4, 2018",2.2.9,Low
759292,EVENTS,1,21M,100+,0,Everyone,"July 3, 2018",1.0.5,High
423639,BOOKS_AND_REFERENCE,244,4.1M,"100,000+",0,Everyone,"April 22, 2016",1.0.0,High
58110,TOOLS,62,2.3M,"1,000+",0,Everyone,"November 13, 2017",1.1.3,High
924932,MEDICAL,5,17M,"1,000+",0,Everyone,"January 20, 2018",2.0,High
711622,BUSINESS,7,2.0M,500+,0,Everyone,"August 24, 2017",1.0.0,High
676148,PERSONALIZATION,26,5.6M,"1,000+",0,Everyone,"March 3, 2017",1.0.3,High
869989,NEWS_AND_MAGAZINES,367,6.1M,"50,000+",0,Everyone,"March 2, 2018",1.7,Low
977734,HEALTH_AND_FITNESS,141,22M,"10,000+",0,Everyone,"July 30, 2018",3.2.9,Low
873109,FAMILY,1616,3.0M,"500,000+",0,Everyone,"January 8, 2017",7.0,Low
88549,FAMILY,3106,3.6M,"10,000+",0,Everyone,"May 17, 2018",7,High
245721,SOCIAL,549,17M,"10,000+",0,Teen,"June 29, 2016",3.0.1,High
650442,GAME,910051,76M,"10,000,000+",0,Teen,"August 2, 2018",5.11.0,High
375859,PRODUCTIVITY,5,7.0M,100+,$4.99,Everyone,"February 11, 2014",1.3,Low
297287,AUTO_AND_VEHICLES,197,3.4M,"50,000+",0,Everyone,"June 14, 2018",1.3,High
55695,MAPS_AND_NAVIGATION,62,1.6M,"1,000+",$0.99,Everyone,"June 30, 2018",1.3,High
385102,TOOLS,2,2.7M,100+,0,Everyone,"October 10, 2017",1.0.1,Low
565157,FAMILY,5481,69M,"500,000+",0,Everyone,"July 7, 2018",1.3,High
451069,TOOLS,14,2.9M,500+,$0.99,Everyone,"October 26, 2017",2.2,High
787772,NEWS_AND_MAGAZINES,76677,4.6M,"1,000,000+",0,Everyone 10+,"May 25, 2017",4.4.3,High
694592,NEWS_AND_MAGAZINES,171,4.8M,"10,000+",0,Everyone,"May 30, 2018",3.0,High
338070,GAME,21,89M,"1,000+",0,Everyone,"March 30, 2018",0.46.91,High
29768,COMICS,93965,15M,"5,000,000+",0,Teen,"July 3, 2018",6.3.0,Low
171721,FAMILY,53,82M,"10,000+",0,Everyone,"March 17, 2018",1.0.1,Low
370637,LIFESTYLE,161143,11M,"10,000,000+",0,Everyone 10+,"June 25, 2018",5.2.4.881,High
192241,SHOPPING,55,8.0M,500+,0,Everyone,"April 11, 2018",1.0.3,High
711233,PHOTOGRAPHY,118,26M,"50,000+",0,Everyone,"July 24, 2018",1.3.5,Low
763106,FAMILY,26916,67M,"500,000+",0,Everyone,"March 17, 2017",2.7,High
934361,TOOLS,14224,7.1M,"1,000,000+",0,Everyone,"October 12, 2017",1.0.98,High
153001,GAME,501,65M,"10,000+",0,Teen,"July 26, 2018",5.0.1.3,High
90592,MAPS_AND_NAVIGATION,56443,43M,"1,000,000+",0,Everyone,"June 26, 2018",6.2.0,High
229035,FAMILY,4218587,100M,"50,000,000+",0,Everyone 10+,"June 19, 2018",1.23.3.75024,High
495316,TOOLS,999,91k,"100,000+",0,Everyone,"December 17, 2013",3.2,Low
912467,BOOKS_AND_REFERENCE,5,8.2M,"1,000+",0,Everyone,"October 21, 2017",1.5,Low
720083,FAMILY,1827,12M,"100,000+",0,Everyone,"June 5, 2018",1.3,High
548110,HEALTH_AND_FITNESS,109756,78M,"5,000,000+",0,Everyone,"August 1, 2018",8.2.0,High
986338,BUSINESS,12,13M,500+,0,Everyone,"May 16, 2018",3.4.2,High
248225,HEALTH_AND_FITNESS,1886,7.6M,"500,000+",0,Everyone,"June 21, 2016",3.2.1,High
243211,PHOTOGRAPHY,4595,2.5M,"100,000+",0,Everyone,"September 4, 2017",1.4.0,High
672348,GAME,5465624,53M,"100,000,000+",0,Teen,"August 3, 2018",1.21.0,High
762155,MAPS_AND_NAVIGATION,555,31M,"50,000+",0,Everyone,"December 20, 2017",2.1.2,Low
853660,NEWS_AND_MAGAZINES,254,38M,"10,000+",0,Everyone 10+,"June 20, 2018",5.9.5,Low
216375,FAMILY,39,3.6M,"1,000+",0,Everyone,"February 9, 2017",1.53,High
146135,HEALTH_AND_FITNESS,55571,12M,"1,000,000+",0,Everyone,"February 21, 2018",1.23,High
127614,BUSINESS,358,2.0M,"50,000+",0,Everyone,"September 18, 2017",1.4.1,Low
176127,EDUCATION,7973,18M,"1,000,000+",0,Everyone,"July 27, 2018",0.29.74,High
827815,ENTERTAINMENT,1575,43M,"100,000+",0,Everyone,"July 13, 2018",2.3.2,High
831803,BUSINESS,2555,16M,"100,000+",0,Everyone,"June 2, 2017",2.5.0,High
350473,PRODUCTIVITY,2,1.7M,10+,$0.99,Everyone,"July 29, 2018",1.0.5,High
282047,FAMILY,834,22M,"100,000+",0,Everyone,"March 15, 2018",1.8.11,High
652914,FAMILY,66,17M,"10,000+",0,Everyone,"February 25, 2018",1.0.0,High
938743,TOOLS,130,143k,"5,000+",$4.99,Everyone,"March 14, 2015",1.1,Low
291266,BOOKS_AND_REFERENCE,445756,16M,"10,000,000+",0,Everyone,"May 15, 2018",2.6.22,High
431459,SOCIAL,44,6.3M,"1,000+",0,Teen,"May 21, 2018",,Low
85049,FAMILY,16,33M,500+,0,Everyone,"July 6, 2017",1.2,Low
30605,FAMILY,5969,31M,"10,000+",$12.99,Everyone,"June 29, 2018",4.2.4,High
834627,FINANCE,19,2.2M,"5,000+",0,Everyone,"June 26, 2017",1.6,Low
841857,GAME,27722264,76M,"1,000,000,000+",0,Everyone 10+,"July 12, 2018",1.90.0,High
607995,PHOTOGRAPHY,617,12M,"10,000+",$1.99,Everyone,"November 22, 2016",1.5.10,High
187104,TRAVEL_AND_LOCAL,852,37M,"100,000+",0,Everyone,"July 31, 2018",2.2.1,Low
507434,PRODUCTIVITY,40328,23M,"1,000,000+",0,Everyone,"October 17, 2016",1.9,High
956357,FAMILY,31,3.2M,"1,000+",0,Everyone,"September 1, 2015",1.0,High
556217,LIFESTYLE,543,94M,"50,000+",0,Everyone,"July 2, 2018",1.4.1.0629,Low
7181,LIFESTYLE,815893,4.4M,"10,000,000+",0,Everyone,"June 30, 2018",4.90,High
610880,MEDICAL,7,2.7M,"1,000+",0,Everyone,"April 16, 2018",43.0,High
446903,FAMILY,2442,13M,"100,000+",0,Everyone,"July 6, 2018",2.5.111,High
383544,HEALTH_AND_FITNESS,21,3.8M,"1,000+",0,Everyone,"December 31, 2016",2.0.0,High
318249,LIFESTYLE,4260,6.3M,"5,000,000+",0,Everyone,"August 8, 2017",6.1,Low
257541,FAMILY,1218,1.0M,"100,000+",0,Everyone,"August 24, 2012",1.0,Low
935704,BOOKS_AND_REFERENCE,5,7.2M,50+,$1.75,Everyone,"October 8, 2015",1.0,High
873042,FAMILY,566,17M,"50,000+",0,Everyone,"June 13, 2018",20180609,High
323317,AUTO_AND_VEHICLES,14,4.6M,"1,000+",0,Everyone,"February 9, 2018",16.00,Low
578089,BUSINESS,41,20M,"10,000+",0,Everyone,"December 20, 2017",1.1,Low
609818,BOOKS_AND_REFERENCE,5,4.3M,"1,000+",0,Everyone,"October 8, 2016",1.0,High
741937,FAMILY,2,3.9M,100+,0,Everyone,"October 25, 2017",5.1.4,High
797463,FAMILY,197,11M,"1,000+",$2.99,Everyone,"March 23, 2017",4.0.2,High
3698,FINANCE,87951,68M,"5,000,000+",0,Everyone,"July 23, 2018",9.7.0,High
778015,PHOTOGRAPHY,126337,9.6M,"1,000,000+",0,Everyone,"March 15, 2017",2.0.5,High
280892,LIFESTYLE,2,7.8M,100+,0,Teen,"June 25, 2018",3.8.0,High
712592,BEAUTY,257,4.6M,"50,000+",0,Everyone,"August 7, 2017",1.0,High
556106,SOCIAL,29,2.5M,500+,0,Everyone,"March 20, 2018",5.0,High
709231,PERSONALIZATION,201,68M,"1,000+",$1.49,Everyone,"August 4, 2018",1.2.7,High
686950,FAMILY,132,2.5M,"5,000+",0,Everyone,"March 26, 2017",2.0.5,High
469909,TOOLS,21,8.9M,"1,000+",0,Everyone,"May 8, 2018",1.3,High
446111,NEWS_AND_MAGAZINES,202,38M,"10,000+",0,Everyone 10+,"June 20, 2018",5.9.5,Low
795374,GAME,168717,56M,"10,000,000+",0,Mature 17+,"August 3, 2018",1.3.205,High
558762,FAMILY,34,14M,"1,000+",0,Everyone,"May 21, 2018",1.3,High
371607,GAME,407788,19M,"5,000,000+",0,Everyone,"July 18, 2013",3.4.0,High
947988,EVENTS,8800,24M,"1,000,000+",0,Everyone,"July 17, 2018",11.1.1,High
19861,SPORTS,36255,25M,"1,000,000+",0,Everyone,"August 1, 2018",5.10.5,High
211055,MEDICAL,4318,12M,"100,000+",0,Everyone,"July 26, 2018",1.3.185,High
88390,MEDICAL,72167,16M,"1,000,000+",0,Everyone,"July 18, 2018",2.0,High
272414,LIFESTYLE,10,8.7M,"1,000+",0,Everyone,"July 18, 2018",7.2.2,High
828242,FAMILY,1,96M,10+,$29.99,Mature 17+,"January 19, 2016",3.30,High
455257,SPORTS,152,36M,"10,000+",0,Everyone,"May 29, 2018",2018.5.25,High
873584,NEWS_AND_MAGAZINES,23,33M,"1,000+",0,Everyone,"June 6, 2018",1.4.0,Low
832283,TOOLS,55,25M,"1,000+",0,Everyone,"June 29, 2018",2.01.0.2,High
881212,TOOLS,40617,21M,"5,000,000+",0,Everyone,"July 31, 2018",65.0,High
221058,BUSINESS,104,5.3M,"10,000+",0,Everyone,"May 14, 2015",2.0,Low
293730,GAME,549039,23M,"50,000,000+",0,Teen,"August 3, 2018",1.1.5,High
550266,FINANCE,72,2.4M,"10,000+",0,Everyone,"February 13, 2018",2.0.9,Low
273027,TOOLS,3408,15M,"50,000+",0,Everyone,"May 30, 2018",2.1.1,High
666744,BUSINESS,103755,14M,"10,000,000+",0,Everyone,"July 11, 2018",3.9.2,High
620272,FAMILY,2,22M,50+,$2.99,Everyone,"March 20, 2017",1.1,Low
460372,TOOLS,52,1.9M,"5,000+",0,Everyone,"May 7, 2018",1.3.2,High
440915,MEDICAL,6099,38M,"500,000+",0,Everyone,"July 31, 2018",3.18.2,High
309093,SPORTS,2371338,37M,"50,000,000+",0,Teen,"July 24, 2017",1.9.3097721,High
665923,FAMILY,516,21M,"50,000+",0,Everyone,"December 21, 2016",1.4.1,High
689676,PERSONALIZATION,2,35M,10+,$0.99,Everyone,"April 29, 2018",1.1,High
877617,FAMILY,34279,24M,"1,000,000+",0,Everyone,"August 2, 2018",1.2.3,High
959641,HEALTH_AND_FITNESS,4,28M,"1,000+",0,Everyone,"February 1, 2018",1.1.3,Low
963357,EDUCATION,9770,39M,"5,000,000+",0,Everyone,"February 25, 2018",1.2.8,High
777179,TOOLS,31621,208k,"5,000,000+",0,Everyone,"July 10, 2011",2.0.1,High
867185,FAMILY,2802,15M,"100,000+",0,Teen,"July 11, 2018",5.0,Low
307927,PRODUCTIVITY,16,3.2M,"1,000+",0,Everyone,"August 23, 2017",1.3.2,High
708869,ART_AND_DESIGN,87510,8.7M,"5,000,000+",0,Everyone,"August 1, 2018",1.2.4,High
41625,NEWS_AND_MAGAZINES,29706,11M,"1,000,000+",0,Teen,"August 2, 2018",2.71,High
928576,FAMILY,394842,75M,"10,000,000+",0,Everyone,"August 4, 2018",1.50,High
132508,COMICS,115,9.1M,"10,000+",0,Mature 17+,"July 13, 2018",5.0.12,Low
834200,GAME,57,12M,"1,000+",0,Everyone,"November 1, 2017",1.0.0,High
124233,FAMILY,75719,30M,"5,000,000+",0,Everyone,"November 24, 2017",3.3.0,High
620932,BUSINESS,3,1.5M,10+,0,Everyone,"February 7, 2018",2.7,High
697919,FAMILY,3,154k,50+,0,Everyone,"March 26, 2018",1.0,High
463019,SOCIAL,16,2.6M,"1,000+",0,Everyone,"June 30, 2016",1.0,Low
358620,MEDICAL,3,23M,100+,$2.99,Everyone,"April 20, 2018",1.0,High
68246,PRODUCTIVITY,253155,3.5M,"5,000,000+",0,Everyone,"March 19, 2018",3.0.17,High
205345,TOOLS,5174,4.7M,"100,000+",0,Everyone,"April 26, 2018",2.0.0,High
440641,BUSINESS,148945,25M,"1,000,000+",0,Everyone,"July 19, 2018",5.2.8,High
648708,GAME,24210,45M,"500,000+",0,Teen,"November 13, 2015",1.091,High
402702,GAME,10748,47M,"1,000,000+",0,Everyone,"August 4, 2018",4.0,High
155689,LIFESTYLE,4,15M,500+,0,Everyone,"November 22, 2017",1.1,High
411382,TOOLS,138,141k,"5,000+",$4.99,Everyone,"March 5, 2015",1.6,Low
16890,COMMUNICATION,1,25M,10+,0,Teen,"October 18, 2017",1.0,High
395613,SPORTS,2710,4.8M,"100,000+",0,Everyone,"November 27, 2017",4.0,High
324254,MAPS_AND_NAVIGATION,1147,19M,"100,000+",0,Everyone,"May 28, 2018",1.0.3.8,Low
738967,GAME,375996,3.3M,"10,000,000+",0,Everyone,"August 6, 2018",1.48.0,High
998438,EVENTS,2153,5.9M,"50,000+",0,Everyone,"December 14, 2017",1.5.0,High
615048,GAME,49971,61M,"5,000,000+",0,Everyone,"August 29, 2017",1.3.1,High
139025,FOOD_AND_DRINK,131569,8.2M,"10,000,000+",0,Everyone,"August 3, 2018",2.76.2.0,High
251241,FAMILY,76,14M,"5,000+",0,Everyone,"February 13, 2014",2.2.1,Low
280805,TOOLS,39,8.9M,"1,000+",0,Everyone,"December 7, 2017",1.1.4,Low
394828,COMMUNICATION,3,1.6M,100+,0,Everyone,"August 4, 2016",1.01,High
699786,SPORTS,1641,6.2M,"10,000+",0,Everyone,"August 2, 2018",1.18.34,High
754854,LIFESTYLE,4082,318k,"500,000+",0,Everyone,"October 16, 2014",1.0,Low
649609,LIBRARIES_AND_DEMO,48,6.9M,"1,000+",0,Everyone,"May 25, 2018",1.7.2.10,High
185859,TOOLS,1170641,26M,"10,000,000+",0,Everyone,"July 26, 2018",4.2.1.4174,High
948438,GAME,1732263,78M,"50,000,000+",0,Everyone,"July 17, 2018",4.8.4,High
776525,PHOTOGRAPHY,1307,6.6M,"500,000+",0,Everyone,"February 24, 2017",1.8,Low
344261,COMICS,2249,32M,"500,000+",0,Everyone,"November 16, 2017",1.08,High
892860,FAMILY,5195,64M,"100,000+",0,Mature 17+,"April 18, 2018",1.3,High
182870,MEDICAL,492,39M,"10,000+",$7.99,Everyone,"April 13, 2018",4.4.5,High
415302,FAMILY,61,25M,"1,000+",0,Everyone,"January 26, 2017",0.1.0,High
377686,FAMILY,7,25M,"1,000+",0,Teen,"April 5, 2018",1.0,High
707672,GAME,26138,15M,"1,000,000+",0,Everyone,"February 14, 2018",1.0.2,High
282833,ENTERTAINMENT,22508,3.3M,"10,000,000+",0,Everyone,"July 16, 2015",1.8.22.13,High
960030,TOOLS,3673,5.8M,"500,000+",0,Everyone,"July 24, 2018",1.2.1,High
240996,PERSONALIZATION,93,5.7M,"10,000+",0,Everyone,"February 28, 2018",1.10,High
28155,FAMILY,10,8.2M,"1,000+",0,Teen,"December 2, 2016",1.0,High
578820,FAMILY,10,5.2M,"1,000+",0,Everyone,"February 8, 2017",1.0.0,Low
757616,FAMILY,2,33M,100+,0,Everyone,"July 18, 2018",1.0,Low
485911,BUSINESS,9,3.4M,"1,000+",0,Everyone,"June 9, 2017",1.1.12,Low
201023,NEWS_AND_MAGAZINES,273,6.3M,"10,000+",0,Everyone,"August 7, 2018",2.9.0,High
850680,SHOPPING,118,6.4M,"5,000+",0,Everyone,"June 15, 2018",5.29.0,High
205138,VIDEO_PLAYERS,197,9.8M,"10,000+",0,Everyone,"February 5, 2017",1.0,Low
450519,FAMILY,38,5.3M,500+,0,Everyone,"July 5, 2018",5.45.0.713,High
435491,PRODUCTIVITY,1730,16M,"100,000+",0,Everyone,"February 1, 2018",1.5,High
380893,FAMILY,19209,21M,"100,000+",$2.99,Everyone,"February 23, 2016",1.1.4,High
647675,GAME,21,9.0M,100+,0,Everyone,"June 30, 2017",10.05,High
569470,EVENTS,7074,6.3M,"500,000+",0,Everyone,"June 25, 2018",1.57,High
444290,FAMILY,11872,62M,"100,000+",0,Teen,"July 17, 2018",1.2.0,High
282500,GAME,21262,29M,"1,000,000+",0,Everyone,"August 3, 2018",1.0.9,High
191401,FAMILY,74,2.8M,"5,000+",0,Everyone,"November 22, 2017",2.0,High
147286,VIDEO_PLAYERS,18699,4.1M,"1,000,000+",0,Everyone,"March 27, 2018",1.0,High
755656,MEDICAL,4,25M,1+,0,Everyone,"August 2, 2018",1.0.72,High
390618,PERSONALIZATION,4,3.9M,100+,0,Everyone,"April 24, 2018",1.0,High
383328,FAMILY,304,4.7M,"10,000+",0,Teen,"February 14, 2018",1.0.2,Low
52674,SHOPPING,30834,13M,"1,000,000+",0,Everyone,"July 17, 2018",3.2.6,High
186511,BUSINESS,48,7.4M,"1,000+",0,Everyone,"August 21, 2017",1.5,High
402540,FAMILY,18,1.3M,50+,0,Everyone,"February 13, 2018",1.0,High
404039,PERSONALIZATION,934,3.8M,"10,000+",0,Everyone,"October 17, 2014",4.1,High
94443,BOOKS_AND_REFERENCE,146,34M,"5,000+",0,Everyone,"April 30, 2018",1.1.3,High
821280,FAMILY,17,246k,"1,000+",0,Everyone,"November 21, 2014",1.0,Low
965393,AUTO_AND_VEHICLES,83,4.8M,"5,000+",0,Everyone,"July 29, 2018",1.0.12,Low
474090,PRODUCTIVITY,22775,26M,"10,000,000+",0,Everyone,"July 31, 2018",3.8.2,High
963884,EVENTS,3874,14M,"100,000+",0,Everyone,"July 27, 2018",4.0.19,High
430764,FINANCE,58,2.7M,"10,000+",0,Everyone,"December 9, 2015",1.6.3,High
972222,FAMILY,114,69M,"50,000+",0,Everyone,"June 13, 2018",1.4.3,High
574115,HEALTH_AND_FITNESS,114,1.6M,"10,000+",0,Everyone,"June 20, 2018",20180620,Low
890476,GAME,44891723,98M,"100,000,000+",0,Everyone 10+,"July 15, 2018",10.322.16,High
704129,ART_AND_DESIGN,27,17M,"10,000+",0,Everyone,"November 7, 2017",1.0,High
1160,TOOLS,876866,9.1M,"50,000,000+",0,Everyone,"July 27, 2018",1.4.9,High
515783,FAMILY,559597,89M,"10,000,000+",0,Teen,"July 26, 2018",11.1.1.179661,High
209022,COMMUNICATION,223,1.0M,"5,000+",$1.49,Everyone,"July 26, 2014",1.3,Low
530131,GAME,26985,41M,"5,000,000+",0,Everyone,"June 4, 2018",1.9.1,High
9099,FAMILY,281,26M,"5,000+",0,Everyone,"April 15, 2018",1.4.6,High
223811,PHOTOGRAPHY,38953,9.7M,"5,000,000+",0,Everyone,"July 26, 2018",2.2.4,High
34743,DATING,791,3.7M,"10,000+",0,Mature 17+,"May 15, 2018",8.2,High
823213,GAME,3883589,57M,"100,000,000+",0,Everyone,"July 26, 2018",2.21.1,High
911217,FAMILY,5898,50M,"100,000+",0,Everyone,"August 1, 2017",3.3.8.03082017,High
369343,FAMILY,16,8.9M,500+,$1.99,Everyone,"May 9, 2017",1.0,High
468527,HEALTH_AND_FITNESS,9612,3.5M,"100,000+",0,Everyone,"May 18, 2018",1.8.12,High
832811,SPORTS,1211,15M,"10,000+",0,Everyone,"January 22, 2018",1.0.1,High
